Measurement_ID,Roll (deg),Pitch (deg),Heading (deg),Yaw (deg),Yaw Rate (deg/s),Velocity (m/s),Steering Angle (deg),Relative Altitude (m),Altitude AMSL (m),Altitude Tuning,Altitude Tuning Setpoint,X-Track Error (m),Travelled Distance (m),Run Time,Distance To Home (m),Mission Index,Heading To Next WP (deg),Heading To Home (deg),Distance To GCS (m),Throttle (%),Hobbs,Clock Time,Clock Date,GPS Latitude,GPS Longitude,GPS MGRS,GPS HDOP,GPS VDOP,GPS Course,Satellite Locks,Satellite Count,Longitudinal Position (m),Lateral Position (m),Vertical Position (m),Longitudinal Velocity (m/s),Absolute Longitudinal Velocity (m/s),Lateral Velocity (m/s),Absolute Lateral Velocity (m/s),Vertical Velocity (m/s),Temperature (F),Longitudinal Vibration,Lateral Vibration,Vertical Vibration,Data Type
5,-2.3,3.8,227,47,2,0.9,65.66073955,2.4,745.9,1.29,1.34,1.238,1011.1,0:18:17,36.1,8,,227.0,84.9,33,2:53:35,14:55:49,4/5/2022,32.2314954,-110.9453839,12SWA 05145 66096,1.1,1.9,173.4,3,11,21.9,34.5,-2.0,-0.6,0.6,-0.6,0.6,0.0,108.12,1.3,1.0,2.5,0
5,-2.1,4.4,228,48,1,1.0,65.18286913,2.4,745.9,1.3,1.3,1.211,1011.1,0:18:18,35.6,8,,227.0,84.6,32,2:53:35,14:55:50,4/5/2022,32.2314876,-110.9453948,12SWA 05144 66096,1.1,1.9,197.0,3,11,21.4,33.8,-2.0,-0.7,0.7,-0.7,0.7,0.0,108.09,1.3,0.9,2.3,0
5,-0.3,2.5,224,44,-4,1.1,68.51863647,2.4,745.9,1.3,1.27,1.423,1011.1,0:18:19,34.6,8,,227.0,83.9,30,2:53:35,14:55:51,4/5/2022,32.2314866,-110.9454005,12SWA 05144 66096,1.1,1.9,222.6,3,11,20.9,32.9,-2.0,-0.6,0.6,-0.7,0.7,0.0,108.09,1.5,0.9,1.8,0
5,0.0,3.6,214,34,-10,0.9,72.19812795,2.5,746.0,1.36,1.36,1.744,1013.4,0:18:20,33.7,8,,227.0,83.4,33,2:53:35,14:55:52,4/5/2022,32.2314841,-110.9454058,12SWA 05143 66095,1.1,1.9,221.7,3,11,20.4,32.2,-2.0,-0.7,0.7,-0.7,0.7,0.1,108.05,1.3,0.9,2.1,0
5,-0.6,2.9,209,29,-5,1.0,71.42072962,2.5,746.0,1.43,1.43,1.666,1013.4,0:18:21,33.3,8,,226.0,83.1,33,2:53:35,14:55:53,4/5/2022,32.2314752,-110.9454152,12SWA 05142 66094,1.1,1.9,216.1,3,12,20.1,31.8,-2.1,-0.6,0.6,-0.7,0.7,-0.1,108.03,1.8,0.8,2.3,0
5,-0.1,2.3,217,37,8,1.1,69.54022901,2.6,746.1,1.51,1.51,1.501,1015.7,0:18:22,31.8,8,,227.0,82.8,31,2:53:35,14:55:54,4/5/2022,32.2314752,-110.9454152,12SWA 05142 66094,1.1,1.9,216.1,3,12,18.8,31.0,-2.2,-0.8,0.8,-0.7,0.7,0.0,108.03,1.8,1.1,1.8,0
5,-1.7,3.2,224,44,7,1.0,67.13549188,2.7,746.2,1.58,1.51,1.328,1015.7,0:18:23,30.8,8,,227.0,82.5,32,2:53:35,14:55:55,4/5/2022,32.2314586,-110.9454274,12SWA 05141 66092,1.1,1.9,214.4,3,12,18.0,30.3,-2.2,-0.7,0.7,-0.7,0.7,-0.1,107.91,1.6,1.0,2.4,0
5,-1.2,4.7,229,49,5,0.9,67.67904605,2.8,746.3,1.69,1.62,1.364,1017.9,0:18:24,29.7,8,,227.0,82.1,32,2:53:35,14:55:56,4/5/2022,32.2314528,-110.9454331,12SWA 05141 66092,1.1,1.9,217.8,3,12,17.2,29.6,-2.3,-0.6,0.6,-0.8,0.8,-0.1,107.89,1.2,0.6,1.6,0
5,0.1,3.3,224,44,-5,1.0,72.03410561,2.9,746.4,1.78,1.8,1.727,1017.9,0:18:25,28.7,8,,227.0,81.5,32,2:53:35,14:55:57,4/5/2022,32.2314448,-110.9454459,12SWA 05139 66091,1.1,1.9,227.7,3,12,16.6,28.7,-2.5,-0.6,0.6,-0.8,0.8,-0.1,107.8,1.0,0.8,1.7,0
5,-4.0,2.4,232,52,8,1.0,68.92286352,2.9,746.3,1.71,1.76,1.453,1019.9,0:18:26,27.6,8,,228.0,81.3,31,2:53:35,14:55:58,4/5/2022,32.2314407,-110.9454495,12SWA 05139 66090,1.1,1.9,227.7,3,12,15.8,28.1,-2.4,-0.7,0.7,-0.8,0.8,0.0,107.78,1.2,0.9,3.5,0
5,-0.7,2.7,229,49,-3,1.0,68.92286352,2.9,746.4,1.76,1.76,1.453,1019.9,0:18:27,26.7,8,,227.0,80.8,31,2:53:35,14:55:59,4/5/2022,32.2314341,-110.9454599,12SWA 05138 66090,1.1,1.9,211.4,3,12,15.3,27.4,-2.4,-0.6,0.6,-0.7,0.7,-0.1,107.78,1.4,1.0,2.5,0
5,0.1,3.8,238,58,9,1.1,69.18437229,2.8,746.3,1.69,1.76,1.473,1022.1,0:18:28,25.5,8,,228.0,80.6,29,2:53:35,14:56:00,4/5/2022,32.2314279,-110.9454646,12SWA 05138 66089,1.1,1.9,220.8,3,12,14.3,26.6,-2.4,-0.7,0.7,-0.8,0.8,0.0,107.8,1.2,0.8,1.5,0
5,-1.2,2.5,243,63,5,1.1,66.67908507,2.8,746.3,1.65,1.63,1.299,1022.1,0:18:29,24.3,8,,228.0,80.1,28,2:53:35,14:56:01,4/5/2022,32.2314185,-110.9454787,12SWA 05136 66088,1.1,1.9,225.5,3,12,13.5,25.7,-2.3,-0.7,0.7,-0.9,0.9,0.0,107.8,1.6,1.1,1.7,0
5,1.0,4.8,250,70,7,0.9,67.13549188,2.8,746.2,1.62,1.65,1.328,1024.4,0:18:30,23.2,8,,228.0,79.6,32,2:53:35,14:56:02,4/5/2022,32.2314127,-110.9454844,12SWA 05136 66087,1.1,1.9,216.4,3,12,12.7,24.8,-2.3,-0.5,0.5,-0.7,0.7,0.0,107.78,1.2,0.7,1.2,0
5,3.5,4.4,244,64,-6,1.0,71.88693419,2.7,746.1,1.54,1.58,1.712,1024.4,0:18:31,22.0,8,,227.0,78.8,33,2:53:35,14:56:03,4/5/2022,32.231408,-110.9455033,12SWA 05134 66087,1.1,1.9,254.7,3,12,12.3,23.7,-2.2,-0.6,0.6,-0.8,0.8,0.0,107.8,1.3,0.7,2.3,0
5,2.0,3.7,229,49,-15,1.1,72.30272431,2.5,746.0,1.4,1.44,1.755,1026.8,0:18:32,20.9,8,,226.0,78.3,30,2:53:35,14:56:04,4/5/2022,32.2314035,-110.9455083,12SWA 05134 66086,1.1,1.9,243.3,3,12,11.6,22.7,-2.1,-0.8,0.8,-0.7,0.7,0.1,107.8,1.4,0.5,2.0,0
5,0.9,3.4,228,48,-1,1.0,69.54022901,2.5,746.0,1.38,1.35,1.501,1026.8,0:18:33,20.0,8,,227.0,78.2,31,2:53:35,14:56:05,4/5/2022,32.2313958,-110.9455129,12SWA 05133 66085,1.1,1.9,200.3,3,12,10.8,22.2,-2.0,-0.8,0.8,-0.7,0.7,0.1,107.83,1.4,0.7,1.5,0
5,1.7,4.9,250,70,22,0.9,59.24263301,2.6,746.1,1.48,1.42,0.941,1026.8,0:18:34,19.3,8,,229.0,78.6,36,2:53:35,14:56:06,4/5/2022,32.2313875,-110.9455104,12SWA 05133 66085,1.1,1.9,163.5,3,12,9.9,22.1,-2.2,-0.6,0.6,-0.7,0.7,0.0,107.83,1.1,0.7,2.0,0
5,1.3,4.3,255,75,5,1.0,68.05659383,2.8,746.3,1.67,1.63,1.39,1028.9,0:18:35,18.4,8,,228.0,78.0,35,2:53:35,14:56:07,4/5/2022,32.2313863,-110.9455252,12SWA 05132 66084,1.1,1.9,232.2,3,12,9.5,21.2,-2.3,-0.5,0.5,-0.9,0.9,0.0,107.83,1.2,0.7,1.5,0
5,0.4,5.4,243,63,-12,1.1,71.6971391,2.9,746.4,1.76,1.72,1.693,1028.9,0:18:36,17.1,8,,226.0,77.3,33,2:53:35,14:56:08,4/5/2022,32.2313825,-110.9455361,12SWA 05131 66084,1.1,2.0,253.6,3,11,9.0,20.1,-2.4,-0.7,0.7,-0.9,0.9,-0.1,107.83,2.2,0.8,2.6,0
5,-0.9,3.5,228,48,-15,1.0,76.66761454,2.9,746.4,1.79,1.82,2.363,1031.4,0:18:37,15.9,8,,225.0,76.6,32,2:53:35,14:56:09,4/5/2022,32.2313745,-110.9455509,12SWA 05130 66083,1.2,2.1,227.5,3,11,8.8,19.4,-2.5,-0.8,0.8,-0.8,0.8,0.0,107.85,1.7,1.1,2.0,0
5,-0.9,4.3,223,43,-5,1.0,76.66761454,2.9,746.4,1.78,1.82,2.363,1031.4,0:18:38,14.9,8,,225.0,76.4,33,2:53:35,14:56:10,4/5/2022,32.2313705,-110.9455549,12SWA 05129 66083,1.2,2.1,222.8,3,11,7.7,18.2,-2.5,-0.8,0.8,-0.6,0.6,0.0,107.85,1.2,0.9,1.9,0
5,0.2,3.4,204,24,-19,1.0,78.51426513,3.0,746.5,1.84,1.84,2.756,1033.4,0:18:39,14.5,8,,224.0,76.0,33,2:53:35,14:56:11,4/5/2022,32.2313686,-110.9455703,12SWA 05128 66082,1.3,2.6,247.9,3,10,7.6,17.7,-2.5,-0.8,0.8,-0.6,0.6,-0.1,107.87,1.1,0.7,1.7,0
5,0.5,2.7,193,13,-11,1.1,77.97077144,3.0,746.5,1.89,1.87,2.628,1033.4,0:18:40,13.0,8,,225.0,75.9,30,2:53:35,14:56:12,4/5/2022,32.2313611,-110.9455712,12SWA 05128 66082,1.2,2.3,175.6,3,11,6.4,16.9,-2.6,-0.9,0.9,-0.5,0.5,-0.1,107.89,1.6,0.9,2.1,0
5,-2.8,2.6,206,26,13,1.2,73.27819837,3.2,746.6,1.99,1.99,1.864,1035.6,0:18:41,11.8,8,,228.0,76.4,26,2:53:35,14:56:13,4/5/2022,32.231343,-110.9455732,12SWA 05127 66080,1.1,1.9,185.5,3,12,5.7,16.7,-2.6,-1.0,1.0,-0.7,0.7,-0.1,107.94,1.5,1.1,2.1,0
5,-1.5,4.4,224,44,18,0.9,70.72111323,3.2,746.7,2.01,2.05,1.601,1035.6,0:18:42,11.4,8,,229.0,80.2,31,2:53:35,14:56:14,4/5/2022,32.2313362,-110.9455761,12SWA 05127 66079,1.1,2.0,199.6,3,11,4.6,16.3,-2.7,-0.7,0.7,-0.7,0.7,-0.1,107.98,1.1,0.5,1.8,0
5,0.8,5.2,232,52,8,0.9,70.74339489,3.0,746.5,1.91,1.92,1.603,1037.8,0:18:43,10.3,8,,228.0,79.8,34,2:53:35,14:56:15,4/5/2022,32.2313344,-110.9455864,12SWA 05126 66079,1.1,2.0,214.7,3,11,4.1,15.8,-2.6,-0.4,0.4,-0.8,0.8,-0.1,108.01,0.9,0.5,1.6,0
5,0.4,5.5,226,46,-6,0.9,72.46205272,3.0,746.5,1.89,1.89,1.772,1037.8,0:18:44,9.9,8,,228.0,79.6,35,2:53:35,14:56:16,4/5/2022,32.2313319,-110.9455915,12SWA 05126 66078,1.1,2.0,214.7,3,11,3.8,15.0,-2.6,-0.5,0.5,-0.8,0.8,0.0,108.05,0.9,0.5,1.7,0
5,-0.3,6.1,224,44,-2,0.9,70.76562706,3.1,746.6,1.94,1.94,1.605,1037.8,0:18:45,9.0,8,,229.0,79.6,37,2:53:35,14:56:17,4/5/2022,32.2313273,-110.9455946,12SWA 05125 66078,1.1,2.0,200.3,3,11,3.1,14.5,-2.6,-0.6,0.6,-0.7,0.7,-0.1,108.12,1.2,0.9,2.3,0
5,0.3,6.9,229,49,5,0.9,70.48412699,3.1,746.6,1.99,1.95,1.58,1040.2,0:18:46,7.9,8,,230.0,79.5,40,2:53:35,14:56:18,4/5/2022,32.2313182,-110.9456048,12SWA 05124 66077,1.1,2.0,216.7,3,11,2.3,13.7,-2.6,-0.4,0.4,-0.7,0.7,-0.1,108.14,1.1,0.7,1.9,0
5,-3.6,6.1,237,57,8,0.9,68.8963673,3.1,746.6,2.01,2.01,1.451,1040.2,0:18:47,7.1,8,,231.0,79.4,40,2:53:35,14:56:19,4/5/2022,32.2313082,-110.9456135,12SWA 05124 66076,1.2,2.4,216.7,3,10,1.6,13.2,-2.7,-0.6,0.6,-0.7,0.7,-0.1,108.18,1.4,0.5,1.3,0
5,0.1,5.7,251,71,14,0.9,69.05439743,3.2,746.7,2.06,2.04,1.463,1040.2,0:18:48,6.0,8,,233.0,79.4,42,2:53:35,14:56:20,4/5/2022,32.2313044,-110.9456182,12SWA 05123 66075,1.1,2.0,216.7,3,11,0.8,12.4,-2.7,-0.6,0.6,-0.8,0.8,0.0,108.21,1.3,1.0,1.6,0
5,0.9,5.3,248,68,-3,1.0,72.04383485,3.2,746.6,2.0,2.0,1.728,1042.6,0:18:49,5.0,8,,231.0,78.9,42,2:53:35,14:56:21,4/5/2022,32.2312987,-110.945631,12SWA 05122 66075,1.1,1.9,233.2,3,12,0.3,11.5,-2.7,-0.5,0.5,-0.9,0.9,0.1,108.28,1.1,0.7,1.1,0
5,-2.9,9.1,243,63,-5,0.9,73.39596861,3.1,746.6,1.96,1.99,1.878,1042.6,0:18:50,4.1,8,,228.0,78.6,46,2:53:35,14:56:22,4/5/2022,32.2312973,-110.9456374,12SWA 05121 66075,1.1,1.9,250.2,3,12,-0.1,10.7,-2.6,-0.4,0.4,-0.8,0.8,0.1,108.3,1.3,1.2,1.8,0
5,2.6,4.6,241,61,-2,0.3,73.39596861,3.1,746.6,2.0,1.99,1.878,1042.6,0:18:51,3.6,8,,226.0,78.4,0,2:53:35,14:56:23,4/5/2022,32.2312941,-110.9456446,12SWA 05121 66074,1.1,1.9,229.5,3,12,-0.4,10.2,-2.7,0.1,0.1,0.3,0.3,0.1,108.34,0.8,0.3,0.3,0
5,2.8,4.6,241,61,0,0.2,73.39596861,3.2,746.7,2.07,1.99,1.878,1042.6,0:18:52,3.9,8,,224.0,78.3,0,2:53:35,14:56:24,4/5/2022,32.2312983,-110.9456458,12SWA 05121 66075,1.1,1.9,229.5,3,11,0.0,10.4,-2.7,0.1,0.1,0.2,0.2,0.1,108.37,0.0,0.0,0.0,0
5,2.7,4.6,242,62,1,0.2,73.39596861,3.2,746.7,2.07,1.99,1.878,1042.6,0:18:53,4.1,8,,225.0,78.4,0,2:53:35,14:56:25,4/5/2022,32.2312997,-110.9456438,12SWA 05121 66075,1.1,1.9,163.2,3,11,0.1,10.6,-2.8,0.1,0.1,0.2,0.2,0.1,108.39,0.0,0.0,0.0,0
5,2.6,4.5,242,62,0,0.3,73.39596861,3.2,746.7,2.07,1.99,1.878,1042.6,0:18:54,4.3,8,,229.0,78.7,0,2:53:35,14:56:26,4/5/2022,32.231296,-110.9456397,12SWA 05121 66074,1.2,2.4,148.4,3,10,0.0,10.8,-2.8,0.0,0.0,0.3,0.3,0.1,108.45,0.0,0.0,0.0,0
5,2.6,4.4,242,62,0,0.2,73.39596861,3.1,746.6,1.99,1.99,1.878,1042.6,0:18:55,4.3,8,,230.0,78.7,0,2:53:35,14:56:27,4/5/2022,32.2312966,-110.9456394,12SWA 05121 66074,1.1,1.9,79.6,3,11,-0.1,10.9,-2.7,0.0,0.0,0.2,0.2,0.1,108.48,0.0,0.0,0.0,0
5,2.6,4.4,243,63,1,0.1,73.39596861,3.1,746.6,1.98,1.99,1.878,1042.6,0:18:56,4.3,8,,230.0,78.7,0,2:53:35,14:56:28,4/5/2022,32.2312977,-110.9456384,12SWA 05121 66075,1.1,1.9,79.6,3,11,-0.1,10.9,-2.7,0.0,0.0,0.2,0.2,0.1,108.52,0.0,0.0,0.0,0
5,2.6,4.2,243,63,0,0.1,73.39596861,3.2,746.7,2.05,1.99,1.878,1042.6,0:18:57,4.2,8,,232.0,78.8,0,2:53:35,14:56:30,4/5/2022,32.2312965,-110.9456393,12SWA 05121 66074,1.1,1.9,79.6,3,11,-0.3,10.9,-2.7,-0.1,0.1,0.0,0.0,0.1,108.57,0.0,0.0,0.0,0
5,2.6,4.1,243,63,0,0.2,73.39596861,3.2,746.7,2.05,1.99,1.878,1042.6,0:18:58,3.8,8,,232.0,78.8,0,2:53:35,14:56:31,4/5/2022,32.2312972,-110.945643,12SWA 05121 66075,1.1,1.9,79.6,3,11,-0.5,10.6,-2.7,-0.2,0.2,-0.1,0.1,0.1,108.59,0.0,0.0,0.0,0
6,-0.8,-2.6,39,-141,-204,0.1,0.0,0.0,742.6,0.14,0.0,0.0,0.0,0:00:00,0.1,0,,,74.1,0,0:00:00,,,32.2312799,-110.9456547,12SWA 05120 66073,1.2,2.0,75.0,3,10,-2.4,3.3,-0.2,-0.1,0.1,0.1,0.1,0.0,111.58,0.0,0.0,0.0,0
6,-0.9,-2.6,39,-141,0,0.0,0.0,0.0,742.5,0.12,0.0,0.0,0.0,0:00:00,0.4,0,,,73.8,0,0:00:00,14:59:16,4/5/2022,32.2312822,-110.9456604,12SWA 05119 66073,1.2,2.1,75.0,3,9,-2.2,3.0,-0.2,0.0,0.0,0.0,0.0,0.0,111.61,0.0,0.0,0.0,0
6,-0.9,-2.7,39,-141,0,0.1,0.0,-0.2,742.4,-0.07,0.0,0.0,0.0,0:00:00,0.9,0,,,73.4,0,0:00:00,14:59:17,4/5/2022,32.2312841,-110.9456633,12SWA 05119 66073,1.2,2.1,75.0,3,9,-1.9,2.6,-0.1,0.0,0.0,-0.1,0.1,0.0,111.63,0.0,0.0,0.0,0
6,-0.8,-2.9,39,-141,0,0.2,0.0,0.1,742.7,0.26,0.0,0.0,0.0,0:00:00,0.2,0,,,72.7,0,0:00:00,14:59:18,4/5/2022,32.2312923,-110.9456643,12SWA 05119 66074,1.2,2.0,75.0,3,10,-1.2,2.3,-0.4,0.2,0.2,0.0,0.0,0.0,111.7,0.0,0.0,0.0,0
6,-0.7,-2.9,39,-141,0,0.2,0.0,0.0,742.7,0.29,0.0,0.0,0.0,0:00:00,0.1,0,,,72.7,0,0:00:00,14:59:19,4/5/2022,32.2312922,-110.9456616,12SWA 05119 66074,1.2,2.0,108.8,3,10,-1.0,2.4,-0.4,0.1,0.1,0.2,0.2,0.0,111.72,0.0,0.0,0.0,0
6,-0.7,-2.9,39,-141,0,0.2,0.0,0.0,742.7,0.29,0.0,0.0,0.0,0:00:00,0.1,0,,,72.7,0,0:00:00,14:59:20,4/5/2022,32.2312922,-110.9456616,12SWA 05119 66074,1.2,2.0,108.8,3,10,-1.0,2.4,-0.4,0.1,0.1,0.2,0.2,0.0,111.72,0.0,0.0,0.0,0
6,-0.7,-2.7,39,-141,0,0.1,0.0,0.0,742.7,0.39,0.0,0.0,0.0,0:00:00,0.1,0,,,72.7,0,0:00:00,14:59:21,4/5/2022,32.2312922,-110.9456616,12SWA 05119 66074,1.2,2.0,108.8,3,10,-1.0,2.4,-0.4,0.1,0.1,0.2,0.2,0.0,111.72,0.0,0.0,0.0,0
6,-0.7,-2.7,39,-141,0,0.1,0.0,0.2,742.9,0.39,0.0,0.0,0.0,0:00:00,0.3,0,,,72.4,0,0:00:00,14:59:22,4/5/2022,32.2312913,-110.9456621,12SWA 05119 66074,1.2,2.0,108.8,3,10,-0.8,2.2,-0.6,0.0,0.0,0.2,0.2,-0.1,111.85,0.0,0.0,0.0,0
6,-0.5,-2.7,39,-141,0,0.3,0.0,0.2,742.9,0.44,0.0,0.0,0.0,0:00:00,0.3,0,,,72.4,0,0:00:00,14:59:23,4/5/2022,32.2312913,-110.9456621,12SWA 05119 66074,1.2,2.0,108.8,3,10,-0.8,2.2,-0.6,0.0,0.0,0.2,0.2,-0.1,111.85,0.0,0.0,0.0,0
6,-0.5,-2.7,39,-141,0,0.3,0.0,0.2,742.9,0.44,0.0,0.0,0.0,0:00:00,0.3,0,,,72.4,0,0:00:00,14:59:24,4/5/2022,32.2312913,-110.9456621,12SWA 05119 66074,1.2,2.0,108.8,3,10,-0.8,2.2,-0.6,0.0,0.0,0.2,0.2,-0.1,111.85,0.0,0.0,0.0,0
6,-0.4,-2.7,39,-141,0,0.4,0.0,-0.2,742.5,0.1,0.0,0.0,0.0,0:00:00,0.3,0,,,72.8,0,0:00:00,14:59:25,4/5/2022,32.2312913,-110.9456621,12SWA 05119 66074,1.2,2.0,108.8,3,10,-0.9,2.6,-0.2,-0.2,0.2,0.3,0.3,0.0,111.85,0.0,0.0,0.0,0
6,-0.4,-2.7,39,-141,0,0.4,0.0,-0.2,742.5,0.1,0.0,0.0,0.0,0:00:00,0.3,0,,,72.8,0,0:00:00,14:59:26,4/5/2022,32.2312932,-110.9456567,12SWA 05120 66074,1.5,2.3,125.0,3,9,-0.9,2.6,-0.2,-0.2,0.2,0.3,0.3,0.0,111.97,0.0,0.0,0.0,0
6,-0.5,-2.6,40,-140,1,0.4,0.0,-0.2,742.5,0.19,0.0,0.0,0.0,0:00:00,0.3,0,,,72.8,0,0:00:00,14:59:27,4/5/2022,32.2312932,-110.9456567,12SWA 05120 66074,1.5,2.3,125.0,3,9,-0.9,2.6,-0.2,-0.2,0.2,0.3,0.3,0.0,111.97,0.0,0.0,0.0,0
6,-0.7,-2.7,40,-140,0,0.3,0.0,0.0,742.5,0.15,0.0,0.0,0.0,0:00:00,0.0,0,,,73.2,0,0:00:00,14:59:28,4/5/2022,32.2312932,-110.9456567,12SWA 05120 66074,1.5,2.3,125.0,3,9,-1.0,3.1,-0.2,-0.2,0.2,0.4,0.4,0.0,111.97,0.0,0.0,0.0,0
6,-0.7,-2.7,40,-140,0,0.3,0.0,0.0,742.5,0.15,0.0,0.0,0.0,0:00:00,0.0,0,,,73.2,0,0:00:00,14:59:29,4/5/2022,32.2312959,-110.945657,12SWA 05120 66074,1.5,2.4,125.0,3,8,-1.0,3.1,-0.2,-0.2,0.2,0.4,0.4,0.0,112.08,0.0,0.0,0.0,0
6,-0.7,-2.7,40,-140,0,0.3,0.0,0.0,742.5,0.15,0.0,0.0,0.0,0:00:00,0.0,0,,,73.2,0,0:00:00,14:59:30,4/5/2022,32.2312959,-110.945657,12SWA 05120 66074,1.5,2.4,125.0,3,8,-1.0,3.1,-0.2,-0.2,0.2,0.4,0.4,0.0,112.08,0.0,0.0,0.0,0
6,-0.8,-2.7,40,-140,0,0.2,0.0,0.0,742.7,0.29,0.0,0.0,0.0,0:00:00,0.0,0,,,72.8,0,0:00:00,14:59:31,4/5/2022,32.2312959,-110.945657,12SWA 05120 66074,1.5,2.4,125.0,3,8,-0.3,3.0,-0.4,0.0,0.0,0.2,0.2,-0.1,112.08,0.0,0.0,0.0,0
6,-0.6,-2.6,40,-140,0,0.3,0.0,0.0,742.7,0.15,0.0,0.0,0.0,0:00:00,0.0,0,,,72.8,0,0:00:00,14:59:32,4/5/2022,32.2312941,-110.9456559,12SWA 05120 66074,1.2,2.1,125.0,3,9,-0.3,3.0,-0.4,0.0,0.0,0.2,0.2,-0.1,112.19,0.0,0.0,0.0,0
6,-0.6,-2.6,40,-140,0,0.3,0.0,-0.2,742.5,0.15,0.0,0.0,0.0,0:00:00,0.2,0,,,73.0,0,0:00:00,14:59:33,4/5/2022,32.2312941,-110.9456559,12SWA 05120 66074,1.2,2.1,125.0,3,9,-0.5,3.1,-0.2,-0.1,0.1,0.2,0.2,0.0,112.19,0.0,0.0,0.0,0
6,-0.8,-2.6,40,-140,0,0.2,0.0,-0.2,742.5,0.18,0.0,0.0,0.0,0:00:00,0.2,0,,,73.0,0,0:00:00,14:59:34,4/5/2022,32.2312941,-110.9456559,12SWA 05120 66074,1.2,2.1,125.0,3,9,-0.5,3.1,-0.2,-0.1,0.1,0.2,0.2,0.0,112.19,0.0,0.0,0.0,0
6,-0.9,-2.5,40,-140,0,0.1,0.0,0.1,742.8,0.35,0.0,0.0,0.0,0:00:00,0.5,0,,,72.2,0,0:00:00,14:59:35,4/5/2022,32.2312941,-110.9456559,12SWA 05120 66074,1.2,2.1,125.0,3,9,0.0,2.6,-0.5,0.0,0.0,0.0,0.0,0.0,112.19,0.0,0.0,0.0,0
6,-1.1,-2.6,40,-140,0,0.2,0.0,0.1,742.8,0.41,0.0,0.0,0.0,0:00:00,0.6,0,,,72.2,0,0:00:00,14:59:36,4/5/2022,32.2313025,-110.9456614,12SWA 05119 66075,1.2,2.0,53.4,3,10,0.0,2.6,-0.5,0.0,0.0,0.0,0.0,0.0,112.28,0.0,0.0,0.0,0
6,-1.1,-2.6,40,-140,0,0.2,0.0,0.0,742.8,0.41,0.0,0.0,0.0,0:00:00,0.1,0,,,71.0,0,0:00:00,14:59:37,4/5/2022,32.2313025,-110.9456614,12SWA 05119 66075,1.2,2.0,53.4,3,10,1.1,1.8,-0.5,0.2,0.2,-0.1,0.1,-0.1,112.28,0.0,0.0,0.0,0
6,-1.0,-2.6,40,-140,0,0.3,0.0,0.0,742.8,0.39,0.0,0.0,0.0,0:00:00,0.1,0,,,71.0,0,0:00:00,14:59:38,4/5/2022,32.2313117,-110.94567,12SWA 05118 66076,1.2,2.0,53.4,3,10,1.1,1.8,-0.5,0.2,0.2,-0.1,0.1,-0.1,112.35,0.0,0.0,0.0,0
6,-0.7,-2.7,40,-140,0,0.1,0.0,0.0,742.8,0.38,0.0,0.0,0.0,0:00:00,0.0,0,,,70.7,0,0:00:00,14:59:39,4/5/2022,32.2313117,-110.94567,12SWA 05118 66076,1.2,2.0,53.4,3,10,1.5,1.8,-0.5,0.2,0.2,0.0,0.0,-0.1,112.35,0.0,0.0,0.0,0
6,-0.8,-2.6,40,-140,0,0.2,0.0,0.0,742.8,0.41,0.0,0.0,0.0,0:00:00,0.0,0,,,70.7,0,0:00:00,14:59:40,4/5/2022,32.2313117,-110.94567,12SWA 05118 66076,1.2,2.0,53.4,3,10,1.5,1.8,-0.5,0.2,0.2,0.0,0.0,-0.1,112.35,0.0,0.0,0.0,0
6,-0.8,-2.5,40,-140,0,0.2,0.0,-0.1,742.7,0.18,0.0,0.0,0.0,0:00:00,0.2,0,,,65.8,0,0:00:00,14:59:41,4/5/2022,32.2313183,-110.945685,12SWA 05117 66077,1.2,2.0,296.5,3,10,2.0,0.8,-0.4,0.2,0.2,-0.2,0.2,0.0,112.42,0.0,0.0,0.0,0
6,-0.7,-2.4,40,-140,0,0.2,0.0,0.0,742.6,0.16,0.0,0.0,0.0,0:00:00,0.4,0,,,65.5,0,0:00:00,14:59:42,4/5/2022,32.2313183,-110.945685,12SWA 05117 66077,1.2,2.0,296.5,3,10,1.8,0.3,-0.3,0.0,0.0,-0.2,0.2,0.0,112.42,0.0,0.0,0.0,0
6,-0.6,-2.4,40,-140,0,0.2,0.0,0.0,742.6,0.19,0.0,0.0,0.0,0:00:00,0.8,0,,,65.4,0,3:10:47,14:59:43,4/5/2022,32.2313114,-110.9456901,12SWA 05116 66076,1.2,2.0,192.0,3,10,1.6,0.0,-0.3,-0.2,0.2,-0.2,0.2,0.0,112.51,0.0,0.0,0.0,0
6,-0.6,-2.2,40,-140,0,0.4,0.0,-0.2,742.4,-0.06,0.0,0.0,0.0,0:00:00,0.5,0,,,65.1,0,3:10:47,14:59:44,4/5/2022,32.2313114,-110.9456959,12SWA 05116 66076,1.2,2.0,192.0,3,10,1.5,-0.5,-0.1,-0.2,0.2,-0.3,0.3,0.1,112.53,0.0,0.0,0.0,0
6,-0.6,-2.3,40,-140,0,0.4,0.0,0.0,742.3,-0.11,0.0,0.0,0.0,0:00:00,0.0,0,,,64.9,0,3:10:47,14:59:45,4/5/2022,32.231311,-110.9456978,12SWA 05116 66076,1.2,2.0,192.0,3,10,1.3,-0.9,0.0,-0.3,0.3,-0.3,0.3,0.1,112.59,0.0,0.0,0.0,0
