Measurement_ID,Roll (deg),Pitch (deg),Heading (deg),Yaw (deg),Yaw Rate (deg/s),Velocity (m/s),Steering Angle (deg),Relative Altitude (m),Altitude AMSL (m),Altitude Tuning,Altitude Tuning Setpoint,X-Track Error (m),Travelled Distance (m),Run Time,Distance To Home (m),Mission Index,Heading To Next WP (deg),Heading To Home (deg),Throttle (%),Hobbs,Clock Time,Clock Date,GPS Latitude,GPS Longitude,GPS MGRS,GPS HDOP,GPS VDOP,GPS Course,Satellite Locks,Satellite Count,Longitudinal Position (m),Lateral Position (m),Vertical Position (m),Longitudinal Velocity (m/s),Absolute Longitudinal Velocity (m/s),Lateral Velocity (m/s),Absolute Lateral Velocity (m/s),Vertical Velocity (m/s),Temperature (F),Longitudinal Vibration,Lateral Vibration,Vertical Vibration,Data Type
2,2.7,1.2,15,-165,0,0.0,-67.63468812,1.7,3.1,2.56,-1.45,-1.361,1898.6,0:26:30,1320.9,2,87.0,168.0,0,2:44:20,13:18:22,4/5/2022,32.2502265,-110.9532811,12SWA 04400 68172,100.0,100.0,331.5,1,0,1420.4,-226.1,1.7,72.8,72.8,-20.4,20.4,0.1,116.15,0.0,0.0,0.0,1
2,2.7,1.2,15,-165,0,0.0,-67.63468812,2.0,3.3,2.48,-1.45,-1.361,1898.6,0:26:31,1320.9,2,87.0,168.0,0,2:44:20,13:18:23,4/5/2022,32.2502265,-110.9532811,12SWA 04400 68172,100.0,100.0,331.5,1,0,1420.4,-226.1,1.7,72.8,72.8,-20.4,20.4,0.1,116.17,0.0,0.0,0.0,1
2,2.7,1.2,15,-165,0,0.0,-67.63468812,3.1,4.4,2.29,-1.45,-1.361,1898.6,0:26:32,1320.9,2,87.0,168.0,0,2:44:20,13:18:24,4/5/2022,32.2502265,-110.9532811,12SWA 04400 68172,100.0,100.0,331.5,1,0,1420.4,-226.1,1.7,72.8,72.8,-20.4,20.4,0.1,116.17,0.0,0.0,0.0,1
2,2.7,1.2,15,-165,0,0.0,-67.63468812,1.7,3.0,2.93,-1.45,-1.361,1898.6,0:26:33,1320.9,2,87.0,168.0,0,2:44:20,13:18:25,4/5/2022,32.2502265,-110.9532811,12SWA 04400 68172,100.0,100.0,331.5,1,0,1420.4,-226.1,1.7,72.8,72.8,-20.4,20.4,0.1,116.19,0.0,0.0,0.0,1
2,2.7,1.2,15,-165,0,0.0,-67.63468812,1.9,3.2,2.64,-1.45,-1.361,1898.6,0:26:34,1320.9,2,87.0,168.0,0,2:44:20,13:18:26,4/5/2022,32.2502265,-110.9532811,12SWA 04400 68172,100.0,100.0,331.5,1,0,1420.4,-226.1,1.7,72.8,72.8,-20.4,20.4,0.1,116.17,0.0,0.0,0.0,1
2,2.7,1.2,15,-165,0,0.0,-67.63468812,2.8,4.1,3.14,-1.45,-1.361,1898.6,0:26:35,1320.9,2,87.0,168.0,0,2:44:20,13:18:27,4/5/2022,32.2502265,-110.9532811,12SWA 04400 68172,100.0,100.0,331.5,1,0,1420.4,-226.1,1.7,72.8,72.8,-20.4,20.4,0.1,116.17,0.0,0.0,0.0,1
2,2.7,1.2,15,-165,0,0.0,-67.63468812,2.4,3.7,2.61,-1.45,-1.361,1898.6,0:26:36,1320.9,2,87.0,168.0,0,2:44:20,13:18:28,4/5/2022,32.2502265,-110.9532811,12SWA 04400 68172,100.0,100.0,331.5,1,0,1420.4,-226.1,1.7,72.8,72.8,-20.4,20.4,0.1,116.19,0.0,0.0,0.0,1
2,2.7,1.2,15,-165,0,0.0,-67.63468812,2.8,4.2,2.46,-1.45,-1.361,1898.6,0:26:37,1320.9,2,87.0,168.0,0,2:44:20,13:18:29,4/5/2022,32.2502265,-110.9532811,12SWA 04400 68172,100.0,100.0,331.5,1,0,1420.4,-226.1,1.7,72.8,72.8,-20.4,20.4,0.1,116.19,0.0,0.0,0.0,1
2,2.7,1.2,15,-165,0,0.0,-67.63468812,2.3,3.6,3.16,-1.45,-1.361,1898.6,0:26:38,1320.9,2,87.0,168.0,0,2:44:20,13:18:30,4/5/2022,32.2502265,-110.9532811,12SWA 04400 68172,100.0,100.0,331.5,1,0,1420.4,-226.1,1.7,72.8,72.8,-20.4,20.4,0.1,116.19,0.0,0.0,0.0,1
2,2.7,1.2,15,-165,0,0.0,-67.63468812,2.6,3.9,2.82,-1.45,-1.361,1898.6,0:26:39,1320.9,2,87.0,168.0,0,2:44:20,13:18:31,4/5/2022,32.2502265,-110.9532811,12SWA 04400 68172,100.0,100.0,331.5,1,0,1420.4,-226.1,1.7,72.8,72.8,-20.4,20.4,0.1,116.19,0.0,0.0,0.0,1
2,2.7,1.2,15,-165,0,0.0,-67.63468812,1.9,3.2,2.85,-1.45,-1.361,1898.6,0:26:40,1320.9,2,87.0,168.0,0,2:44:20,13:18:32,4/5/2022,32.2502265,-110.9532811,12SWA 04400 68172,100.0,100.0,331.5,1,0,1420.4,-226.1,1.7,72.8,72.8,-20.4,20.4,0.1,116.2,0.0,0.0,0.0,1
2,2.7,1.2,15,-165,0,0.0,-67.63468812,2.5,3.8,2.2,-1.45,-1.361,1898.6,0:26:41,1320.9,2,87.0,168.0,0,2:44:20,13:18:33,4/5/2022,32.2502265,-110.9532811,12SWA 04400 68172,100.0,100.0,331.5,1,0,1420.4,-226.1,1.7,72.8,72.8,-20.4,20.4,0.1,116.17,0.0,0.0,0.0,1
2,2.7,1.2,15,-165,0,0.0,-67.63468812,2.3,3.6,2.51,-1.45,-1.361,1898.6,0:26:42,1320.9,2,87.0,168.0,0,2:44:20,13:18:34,4/5/2022,32.2502265,-110.9532811,12SWA 04400 68172,100.0,100.0,331.5,1,0,1420.4,-226.1,1.7,72.8,72.8,-20.4,20.4,0.1,116.2,0.0,0.0,0.0,1
2,2.7,1.2,15,-165,0,0.0,-67.63468812,2.3,3.7,2.58,-1.45,-1.361,1898.6,0:26:43,1320.9,2,87.0,168.0,0,2:44:20,13:18:35,4/5/2022,32.2502265,-110.9532811,12SWA 04400 68172,100.0,100.0,331.5,1,0,1420.4,-226.1,1.7,72.8,72.8,-20.4,20.4,0.1,116.19,0.0,0.0,0.0,1
2,2.7,1.2,15,-165,0,0.0,-67.63468812,2.2,3.6,2.44,-1.45,-1.361,1898.6,0:26:44,1320.9,2,87.0,168.0,0,2:44:20,13:18:36,4/5/2022,32.2502265,-110.9532811,12SWA 04400 68172,100.0,100.0,331.5,1,0,1420.4,-226.1,1.7,72.8,72.8,-20.4,20.4,0.1,116.19,0.0,0.0,0.0,1
2,2.7,1.2,15,-165,0,0.0,-67.63468812,2.4,3.7,2.61,-1.45,-1.361,1898.6,0:26:45,1320.9,2,87.0,168.0,0,2:44:20,13:18:37,4/5/2022,32.2502265,-110.9532811,12SWA 04400 68172,100.0,100.0,331.5,1,0,1420.4,-226.1,1.7,72.8,72.8,-20.4,20.4,0.1,116.19,0.0,0.0,0.0,1
2,2.7,1.2,15,-165,0,0.0,-67.63468812,1.7,3.0,2.42,-1.45,-1.361,1898.6,0:26:46,1320.9,2,87.0,168.0,0,2:44:20,13:18:38,4/5/2022,32.2502265,-110.9532811,12SWA 04400 68172,100.0,100.0,331.5,1,0,1420.4,-226.1,1.7,72.8,72.8,-20.4,20.4,0.1,116.17,0.0,0.0,0.0,1
2,2.7,1.2,15,-165,0,0.0,-67.63468812,1.8,3.1,2.3,-1.45,-1.361,1898.6,0:26:47,1320.9,2,87.0,168.0,0,2:44:20,13:18:39,4/5/2022,32.2502265,-110.9532811,12SWA 04400 68172,100.0,100.0,331.5,1,0,1420.4,-226.1,1.7,72.8,72.8,-20.4,20.4,0.1,116.17,0.0,0.0,0.0,1
2,2.7,1.2,15,-165,0,0.0,-67.63468812,2.1,3.4,2.36,-1.45,-1.361,1898.6,0:26:48,1320.9,2,87.0,168.0,0,2:44:20,13:18:40,4/5/2022,32.2502265,-110.9532811,12SWA 04400 68172,100.0,100.0,331.5,1,0,1420.4,-226.1,1.7,72.8,72.8,-20.4,20.4,0.1,116.19,0.0,0.0,0.0,1
2,2.7,1.2,15,-165,0,0.0,-67.63468812,2.5,3.9,2.61,-1.45,-1.361,1898.6,0:26:49,1320.9,2,87.0,168.0,0,2:44:20,13:18:41,4/5/2022,32.2502265,-110.9532811,12SWA 04400 68172,100.0,100.0,331.5,1,0,1420.4,-226.1,1.7,72.8,72.8,-20.4,20.4,0.1,116.19,0.0,0.0,0.0,1
2,2.7,1.2,15,-165,0,0.0,-67.63468812,2.3,3.6,2.2,-1.45,-1.361,1898.6,0:26:50,1320.9,2,87.0,168.0,0,2:44:20,13:18:42,4/5/2022,32.2502265,-110.9532811,12SWA 04400 68172,100.0,100.0,331.5,1,0,1420.4,-226.1,1.7,72.8,72.8,-20.4,20.4,0.1,116.17,0.0,0.0,0.0,1
2,2.7,1.2,15,-165,0,0.0,-67.63468812,2.8,4.1,2.47,-1.45,-1.361,1898.6,0:26:51,1320.9,2,87.0,168.0,0,2:44:20,13:18:43,4/5/2022,32.2502265,-110.9532811,12SWA 04400 68172,100.0,100.0,331.5,1,0,1420.4,-226.1,1.7,72.8,72.8,-20.4,20.4,0.1,116.17,0.0,0.0,0.0,1
2,2.7,1.2,15,-165,0,0.0,-67.63468812,1.7,3.1,1.99,-1.45,-1.361,1898.6,0:26:52,1320.9,2,87.0,168.0,0,2:44:20,13:18:44,4/5/2022,32.2502265,-110.9532811,12SWA 04400 68172,100.0,100.0,331.5,1,0,1420.4,-226.1,1.7,72.8,72.8,-20.4,20.4,0.1,116.17,0.0,0.0,0.0,1
2,2.7,1.2,15,-165,0,0.0,-67.63468812,1.9,3.2,2.26,-1.45,-1.361,1898.6,0:26:53,1320.9,2,87.0,168.0,0,2:44:20,13:18:45,4/5/2022,32.2502265,-110.9532811,12SWA 04400 68172,100.0,100.0,331.5,1,0,1420.4,-226.1,1.7,72.8,72.8,-20.4,20.4,0.1,116.17,0.0,0.0,0.0,1
2,2.7,1.2,15,-165,0,0.0,-67.63468812,1.9,3.3,2.8,-1.45,-1.361,1898.6,0:26:54,1320.9,2,87.0,168.0,0,2:44:20,13:18:46,4/5/2022,32.2502265,-110.9532811,12SWA 04400 68172,100.0,100.0,331.5,1,0,1420.4,-226.1,1.7,72.8,72.8,-20.4,20.4,0.1,116.15,0.0,0.0,0.0,1
4,1.3,-0.6,44,-136,-25,0.5,0.0,0.8,753.5,0.02,0.0,0.0,0.0,0:00:00,25.5,2,,105.0,0,0:00:00,,,32.2312655,-110.9457139,12SWA 05114 66071,1.0,1.6,103.8,3,10,-17.5,8.5,-0.5,-0.2,0.2,0.5,0.5,0.0,104.68,0.0,0.0,0.0,0
4,1.1,-0.7,43,-137,-1,0.5,0.0,0.8,753.5,-0.01,0.0,0.0,0.0,0:00:00,25.5,2,,107.0,0,0:00:00,11:40:09,4/4/2022,32.2312727,-110.9457124,12SWA 05114 66072,1.0,1.6,103.8,3,10,-16.8,8.6,-0.5,0.0,0.0,0.5,0.5,0.0,104.7,0.0,0.0,0.0,0
4,1.1,-0.7,43,-137,0,0.5,0.0,0.8,753.5,-0.01,0.0,0.0,0.0,0:00:02,25.5,2,,107.0,0,0:00:00,11:40:10,4/4/2022,32.2312727,-110.9457124,12SWA 05114 66072,1.0,1.6,103.8,3,10,-16.8,8.6,-0.5,0.0,0.0,0.5,0.5,0.0,104.7,0.0,0.0,0.0,0
4,1.1,-0.4,43,-137,0,0.3,0.0,0.8,753.5,0.29,0.0,0.0,0.0,0:00:03,25.5,2,,107.0,0,0:00:00,11:40:11,4/4/2022,32.2312781,-110.9457085,12SWA 05115 66072,1.1,1.6,103.8,3,9,-16.8,8.6,-0.5,0.0,0.0,0.5,0.5,0.0,104.79,0.0,0.0,0.0,0
4,1.2,-0.3,43,-137,0,0.2,0.0,1.1,753.8,0.27,0.0,0.0,0.0,0:00:04,25.6,2,,109.0,0,0:00:00,11:40:12,4/4/2022,32.2312781,-110.9457085,12SWA 05115 66072,1.1,1.6,103.8,3,9,-15.6,9.0,-0.8,0.1,0.1,0.2,0.2,-0.1,104.79,0.0,0.0,0.0,0
4,1.1,-0.2,43,-137,0,0.1,0.0,1.1,753.8,0.25,0.0,0.0,0.0,0:00:05,25.6,2,,109.0,0,0:00:00,11:40:13,4/4/2022,32.2312781,-110.9457085,12SWA 05115 66072,1.1,1.6,103.8,3,9,-15.6,9.0,-0.8,0.1,0.1,0.2,0.2,-0.1,104.79,0.0,0.0,0.0,0
4,1.1,-0.1,43,-137,0,0.1,0.0,1.0,753.7,0.25,0.0,0.0,2.2,0:00:06,25.9,2,,110.0,0,0:00:00,11:40:14,4/4/2022,32.2312765,-110.945716,12SWA 05114 66072,1.2,1.6,103.8,3,8,-15.4,8.7,-0.7,0.0,0.0,0.0,0.0,-0.1,104.86,0.0,0.0,0.0,0
4,1.2,-0.1,43,-137,0,0.2,0.0,0.9,753.6,0.2,0.0,0.0,2.2,0:00:07,25.8,2,,109.0,0,0:00:00,11:40:15,4/4/2022,32.2312765,-110.945716,12SWA 05114 66072,1.2,1.6,103.8,3,8,-15.4,8.7,-0.7,0.0,0.0,0.0,0.0,-0.1,104.86,0.0,0.0,0.0,0
4,1.3,-0.1,43,-137,0,0.3,0.0,0.9,753.6,0.12,0.0,0.0,2.2,0:00:08,25.8,2,,109.0,0,0:00:00,11:40:16,4/4/2022,32.2312737,-110.945704,12SWA 05115 66072,1.2,1.6,103.8,3,8,-15.7,8.7,-0.6,-0.2,0.2,0.0,0.0,0.0,104.94,0.0,0.0,0.0,0
4,1.4,-0.1,43,-137,0,0.4,0.0,0.7,753.4,-0.02,0.0,0.0,2.2,0:00:09,25.1,2,,108.0,0,0:00:00,11:40:17,4/4/2022,32.2312737,-110.945704,12SWA 05115 66072,1.2,1.6,103.8,3,8,-16.3,9.3,-0.4,-0.5,0.5,0.2,0.2,0.0,104.94,0.0,0.0,0.0,0
4,1.6,-0.2,43,-137,0,0.6,0.0,0.7,753.4,-0.09,0.0,0.0,2.2,0:00:10,25.1,2,,108.0,0,0:00:00,11:40:18,4/4/2022,32.2312737,-110.945704,12SWA 05115 66072,1.2,1.6,103.8,3,8,-16.3,9.3,-0.4,-0.5,0.5,0.2,0.2,0.0,104.94,0.0,0.0,0.0,0
4,1.7,-0.4,43,-137,0,0.7,0.0,0.8,753.5,-0.03,0.0,0.0,4.8,0:00:11,23.2,2,,110.0,0,0:00:00,11:40:19,4/4/2022,32.2312746,-110.9456796,12SWA 05117 66072,1.2,1.6,103.8,3,8,-16.1,11.3,-0.4,-0.4,0.4,0.6,0.6,0.0,105.03,0.0,0.0,0.0,0
4,1.6,-0.3,42,-138,-1,0.7,0.0,0.8,753.5,0.07,0.0,0.0,4.8,0:00:12,23.2,2,,110.0,0,0:00:00,11:40:20,4/4/2022,32.2312746,-110.9456796,12SWA 05117 66072,1.2,1.6,103.8,3,8,-16.1,11.3,-0.4,-0.4,0.4,0.6,0.6,0.0,105.03,0.0,0.0,0.0,0
4,1.6,-0.2,42,-138,0,0.6,0.0,1.0,753.7,0.19,0.0,0.0,4.8,0:00:13,23.3,2,,110.0,0,0:00:00,11:40:21,4/4/2022,32.2312746,-110.9456796,12SWA 05117 66072,1.2,1.6,103.8,3,8,-16.3,11.1,-0.6,-0.4,0.4,0.3,0.3,-0.1,105.03,0.0,0.0,0.0,0
4,1.3,-0.1,42,-138,0,0.5,0.0,1.0,753.7,0.17,0.0,0.0,4.8,0:00:14,23.3,2,,110.0,0,0:00:00,11:40:22,4/4/2022,32.2312657,-110.945695,12SWA 05116 66071,1.1,1.6,103.8,3,9,-16.3,11.1,-0.6,-0.4,0.4,0.3,0.3,-0.1,105.1,0.0,0.0,0.0,0
4,1.3,-0.1,42,-138,0,0.4,0.0,0.8,753.5,0.04,0.0,0.0,4.8,0:00:15,23.7,2,,109.0,0,0:00:00,11:40:23,4/4/2022,32.2312657,-110.945695,12SWA 05116 66071,1.1,1.6,103.8,3,9,-16.6,10.7,-0.5,-0.4,0.4,0.1,0.1,0.0,105.1,0.0,0.0,0.0,0
4,1.2,-0.2,42,-138,0,0.3,0.0,0.8,753.5,0.01,0.0,0.0,4.8,0:00:16,23.7,2,,109.0,0,0:00:00,11:40:24,4/4/2022,32.2312616,-110.9456999,12SWA 05116 66071,1.1,1.6,103.8,3,9,-16.6,10.7,-0.5,-0.4,0.4,0.1,0.1,0.0,105.17,0.0,0.0,0.0,0
4,1.2,-0.1,42,-138,0,0.4,0.0,0.8,753.5,0.01,0.0,0.0,4.8,0:00:17,24.3,2,,107.0,0,0:00:00,11:40:25,4/4/2022,32.2312616,-110.9456999,12SWA 05116 66071,1.1,1.6,103.8,3,9,-17.0,9.9,-0.5,-0.4,0.4,-0.1,0.1,0.0,105.17,0.0,0.0,0.0,0
4,1.2,0.0,42,-138,0,0.5,0.0,0.8,753.5,-0.02,0.0,0.0,4.8,0:00:18,24.3,2,,107.0,0,0:00:00,11:40:26,4/4/2022,32.2312601,-110.9457156,12SWA 05114 66070,1.1,1.6,103.8,3,9,-17.0,9.9,-0.5,-0.4,0.4,-0.1,0.1,0.0,105.28,0.0,0.0,0.0,0
4,1.3,-0.2,42,-138,0,0.4,0.0,0.7,753.4,-0.08,0.0,0.0,7.2,0:00:19,25.0,2,,107.0,0,0:00:00,11:40:27,4/4/2022,32.2312601,-110.9457156,12SWA 05114 66070,1.1,1.6,103.8,3,9,-17.0,9.1,-0.4,-0.3,0.3,-0.2,0.2,0.0,105.28,0.0,0.0,0.0,0
4,1.3,-0.3,42,-138,0,0.2,0.0,0.7,753.4,-0.13,0.0,0.0,7.2,0:00:20,25.0,2,,107.0,0,0:00:00,11:40:28,4/4/2022,32.2312601,-110.9457156,12SWA 05114 66070,1.1,1.6,103.8,3,9,-17.0,9.1,-0.4,-0.3,0.3,-0.2,0.2,0.0,105.28,0.0,0.0,0.0,0
4,1.3,-0.4,42,-138,0,0.2,0.0,0.6,753.3,-0.16,0.0,0.0,7.2,0:00:21,24.8,2,,107.0,0,0:00:00,11:40:29,4/4/2022,32.2312668,-110.9457068,12SWA 05115 66071,1.7,2.9,54.9,3,8,-16.8,9.4,-0.3,-0.2,0.2,0.0,0.0,0.0,105.37,0.0,0.0,0.0,0
4,1.5,-0.3,42,-138,0,0.4,0.0,0.6,753.3,-0.1,0.0,0.0,7.2,0:00:22,24.8,2,,107.0,0,0:00:00,11:40:30,4/4/2022,32.2312668,-110.9457068,12SWA 05115 66071,1.7,2.9,54.9,3,8,-16.8,9.4,-0.3,-0.2,0.2,0.0,0.0,0.0,105.37,0.0,0.0,0.0,0
4,1.7,-0.2,42,-138,0,0.7,0.0,0.7,753.4,-0.07,0.0,0.0,7.2,0:00:23,24.3,2,,104.0,0,2:13:49,11:40:31,4/4/2022,32.2312527,-110.945708,12SWA 05115 66070,1.1,1.6,97.1,3,9,-17.8,9.6,-0.4,-0.6,0.6,0.2,0.2,0.0,105.44,0.0,0.0,0.0,0
4,1.7,-0.1,42,-138,0,0.7,0.0,0.7,753.4,-0.07,0.0,0.0,7.2,0:00:24,24.5,2,,103.0,0,2:13:49,11:40:32,4/4/2022,32.2312501,-110.9457115,12SWA 05114 66069,1.1,1.6,97.1,3,9,-18.5,9.3,-0.4,-0.7,0.7,0.1,0.1,0.0,105.48,0.0,0.0,0.0,0
4,1.6,-0.2,42,-138,0,0.6,0.0,0.7,753.4,-0.07,0.0,0.0,7.2,0:00:25,24.7,2,,103.0,0,2:13:49,11:40:33,4/4/2022,32.2312556,-110.9457153,12SWA 05114 66070,1.2,1.6,97.1,3,8,-18.5,9.1,-0.4,-0.6,0.6,0.1,0.1,0.0,105.51,0.0,0.0,0.0,0
4,1.7,-0.2,42,-138,0,0.7,0.0,0.7,753.4,-0.03,0.0,0.0,7.2,0:00:26,24.7,2,,103.0,0,2:13:49,11:40:35,4/4/2022,32.2312568,-110.9457172,12SWA 05114 66070,1.2,1.6,97.1,3,8,-18.7,9.0,-0.4,-0.7,0.7,0.1,0.1,0.0,105.51,0.0,0.0,0.0,0
4,1.6,-0.2,42,-138,0,0.6,0.0,0.8,753.5,0.06,0.0,0.0,7.2,0:00:27,24.8,2,,103.0,0,2:13:49,11:40:35,4/4/2022,32.2312587,-110.9457141,12SWA 05114 66070,1.1,1.6,97.1,3,9,-18.7,8.9,-0.5,-0.6,0.6,0.1,0.1,0.0,105.55,0.0,0.0,0.0,0
4,1.4,-0.2,42,-138,0,0.4,0.0,0.9,753.6,0.16,0.0,0.0,7.2,0:00:28,25.3,2,,103.0,0,2:13:49,11:40:36,4/4/2022,32.2312678,-110.9457165,12SWA 05114 66071,1.1,1.6,97.1,3,9,-18.3,8.5,-0.6,-0.5,0.5,0.0,0.0,-0.1,105.58,0.0,0.0,0.0,0
4,1.4,-0.4,42,-138,0,0.2,0.0,1.0,753.7,0.23,0.0,0.0,7.2,0:00:29,25.4,2,,104.0,0,2:13:49,11:40:37,4/4/2022,32.2312688,-110.9457139,12SWA 05114 66071,1.0,1.4,97.1,3,10,-17.9,8.5,-0.7,-0.4,0.4,0.0,0.0,-0.1,105.6,0.0,0.0,0.0,0
4,1.3,-0.4,41,-139,-1,0.1,0.0,0.9,753.6,0.14,0.0,0.0,9.3,0:00:30,26.0,2,,107.0,0,2:13:49,11:40:38,4/4/2022,32.2312763,-110.9457182,12SWA 05114 66072,1.0,1.4,97.1,3,10,-16.6,8.2,-0.6,-0.1,0.1,0.0,0.0,0.0,105.66,0.0,0.0,0.0,0
4,1.4,-0.4,41,-139,0,0.1,0.0,0.8,753.5,0.07,0.0,0.0,9.3,0:00:31,26.0,2,,108.0,0,2:13:49,11:40:39,4/4/2022,32.2312767,-110.9457146,12SWA 05114 66072,1.0,1.4,97.1,3,10,-16.4,8.3,-0.5,-0.1,0.1,0.0,0.0,0.0,105.66,0.0,0.0,0.0,0
4,1.4,-0.3,41,-139,0,0.2,0.0,0.7,753.4,-0.1,0.0,0.0,9.3,0:00:32,26.3,2,,107.0,0,2:13:49,11:40:40,4/4/2022,32.2312724,-110.945723,12SWA 05113 66072,1.0,1.4,97.1,3,10,-16.3,8.0,-0.3,-0.2,0.2,0.0,0.0,0.1,105.71,0.0,0.0,0.0,0
4,1.3,-0.2,41,-139,0,0.2,0.0,0.6,753.3,-0.17,0.0,0.0,9.3,0:00:33,27.1,2,,107.0,0,2:13:49,11:40:41,4/4/2022,32.2312736,-110.945728,12SWA 05113 66072,1.0,1.4,97.1,3,10,-16.0,7.2,-0.3,-0.1,0.1,-0.2,0.2,0.1,105.75,0.0,0.0,0.0,0
4,1.5,0.0,41,-139,0,0.5,0.0,0.5,753.2,-0.26,0.0,0.0,9.3,0:00:34,27.6,2,,107.0,0,2:13:49,11:40:42,4/4/2022,32.231272,-110.9457377,12SWA 05112 66072,1.0,1.4,97.1,3,10,-16.2,6.7,-0.2,-0.3,0.3,-0.3,0.3,0.1,105.75,0.0,0.0,0.0,0
4,1.4,-0.1,41,-139,0,0.4,0.0,0.5,753.2,-0.24,0.0,0.0,11.3,0:00:35,28.0,2,,106.0,0,2:13:49,11:40:43,4/4/2022,32.2312791,-110.9457441,12SWA 05111 66072,1.0,1.4,166.7,3,10,-16.3,6.2,-0.2,-0.3,0.3,-0.3,0.3,0.1,105.78,0.0,0.0,0.0,0
4,1.6,-0.2,41,-139,0,0.3,0.0,0.6,753.3,-0.13,0.0,0.0,11.3,0:00:36,28.1,2,,107.0,0,2:13:49,11:40:44,4/4/2022,32.2312771,-110.9457409,12SWA 05112 66072,1.0,1.4,166.7,3,10,-16.0,6.2,-0.3,-0.3,0.3,-0.1,0.1,0.0,105.8,0.0,0.0,0.0,0
4,1.6,-0.1,41,-139,0,0.4,0.0,0.7,753.4,-0.09,0.0,0.0,11.3,0:00:37,28.5,2,,107.0,0,2:13:49,11:40:45,4/4/2022,32.2312745,-110.9457449,12SWA 05111 66072,1.0,1.4,166.7,3,10,-16.0,5.8,-0.3,-0.3,0.3,-0.2,0.2,0.0,105.8,0.0,0.0,0.0,0
4,1.8,-0.3,41,-139,0,0.4,0.0,0.8,753.5,0.05,0.0,0.0,11.3,0:00:38,28.2,2,,106.0,0,2:13:49,11:40:46,4/4/2022,32.2312745,-110.9457404,12SWA 05112 66072,1.0,1.4,166.7,3,10,-16.2,6.1,-0.4,-0.5,0.5,0.1,0.1,0.0,105.84,0.0,0.0,0.0,0
4,1.7,-0.3,41,-139,0,0.4,0.0,0.9,753.6,0.14,0.0,0.0,11.3,0:00:39,28.4,2,,107.0,0,2:13:49,11:40:47,4/4/2022,32.2312772,-110.9457443,12SWA 05111 66072,1.0,1.4,166.7,3,10,-16.0,5.9,-0.6,-0.4,0.4,0.1,0.1,-0.1,105.85,0.0,0.0,0.0,0
4,1.6,-0.4,41,-139,0,0.3,0.0,0.9,753.6,0.1,0.0,0.0,11.3,0:00:40,28.5,2,,108.0,0,2:13:49,11:40:48,4/4/2022,32.2312786,-110.9457434,12SWA 05111 66072,1.0,1.4,166.7,3,10,-15.5,6.0,-0.6,-0.2,0.2,0.2,0.2,-0.1,105.87,0.0,0.0,0.0,0
4,1.6,-0.6,41,-139,0,0.3,0.0,0.8,753.5,-0.03,0.0,0.0,11.3,0:00:41,28.4,2,,109.0,0,2:13:49,11:40:49,4/4/2022,32.2312815,-110.945742,12SWA 05112 66073,1.0,1.4,166.7,3,10,-15.0,6.2,-0.4,-0.1,0.1,0.3,0.3,0.0,105.87,0.0,0.0,0.0,0
4,1.6,-0.7,41,-139,0,0.5,0.0,0.6,753.3,-0.17,0.0,0.0,11.3,0:00:42,28.0,2,,110.0,0,2:13:49,11:40:50,4/4/2022,32.2312873,-110.9457389,12SWA 05112 66073,1.0,1.4,110.4,3,10,-14.4,6.8,-0.3,0.1,0.1,0.5,0.5,0.0,105.89,0.0,0.0,0.0,0
4,1.5,-0.4,41,-139,0,0.2,0.0,0.4,753.1,-0.36,0.0,0.0,13.4,0:00:43,28.6,2,,110.0,0,2:13:49,11:40:51,4/4/2022,32.2312852,-110.9457475,12SWA 05111 66073,1.0,1.4,110.4,3,10,-14.3,6.3,-0.1,0.0,0.0,0.2,0.2,0.1,105.91,0.0,0.0,0.0,0
4,1.4,-0.3,41,-139,0,0.1,0.0,0.3,753.0,-0.46,0.0,0.0,13.4,0:00:44,29.2,2,,109.0,0,2:13:49,11:40:52,4/4/2022,32.2312814,-110.9457524,12SWA 05111 66073,1.0,1.4,110.4,3,10,-14.5,5.6,0.0,-0.1,0.1,0.0,0.0,0.1,105.91,0.0,0.0,0.0,0
4,1.6,-0.1,41,-139,0,0.4,0.0,0.3,753.0,-0.5,0.0,0.0,13.4,0:00:45,29.1,2,,108.0,0,2:13:49,11:40:53,4/4/2022,32.2312764,-110.9457492,12SWA 05111 66072,1.0,1.4,119.0,3,10,-15.0,5.5,0.1,-0.3,0.3,0.1,0.1,0.1,105.93,0.0,0.0,0.0,0
4,1.6,-0.2,41,-139,0,0.4,0.0,0.4,753.1,-0.34,0.0,0.0,13.4,0:00:46,29.1,2,,108.0,0,2:13:49,11:40:54,4/4/2022,32.2312751,-110.9457474,12SWA 05111 66072,1.0,1.4,119.0,3,10,-15.4,5.4,0.0,-0.5,0.5,0.1,0.1,0.1,105.94,0.0,0.0,0.0,0
4,1.5,-0.2,41,-139,0,0.3,0.0,0.5,753.2,-0.21,0.0,0.0,13.4,0:00:47,29.1,2,,108.0,0,2:13:49,11:40:55,4/4/2022,32.2312782,-110.9457486,12SWA 05111 66072,1.0,1.4,119.0,3,10,-15.3,5.4,-0.2,-0.4,0.4,0.1,0.1,0.0,105.94,0.0,0.0,0.0,0
